graph_group,graph_id,weighted_alg,n_nodes,n_edges,weighted,directed,time,path_centrality,path_length,path_nodes_traversed,path,diam_centrality,diam,diam_nodes_traversed,diam_path
500-ws-10,ws_500_4_10_2,False,500,1000,False,False,2.068702804,31,13,14,"[339, 337, 335, 333, 331, 329, 457, 24, 25, 293, 294, 241, 382, 380]",29,16,17,"[272, 270, 268, 266, 265, 223, 224, 226, 228, 329, 331, 333, 335, 337, 339, 341, 343]"
500-ws-10,ws_500_4_10_20,False,500,1000,False,False,2.061038834,33,12,13,"[38, 40, 42, 499, 173, 370, 368, 256, 257, 105, 270, 230, 232]",29,14,15,"[296, 294, 292, 293, 230, 228, 153, 155, 8, 10, 12, 352, 353, 355, 357]"
500-ws-10,ws_500_4_10_21,False,500,1000,False,False,2.105473462,34,13,14,"[111, 109, 107, 428, 58, 210, 282, 284, 178, 177, 40, 308, 259, 261]",32,15,16,"[78, 80, 127, 395, 393, 391, 419, 417, 415, 413, 51, 49, 50, 235, 237, 239]"
500-ws-10,ws_500_4_10_22,False,500,1000,False,False,2.076157767,35,12,13,"[270, 268, 415, 417, 219, 217, 215, 213, 14, 347, 349, 295, 296]",34,14,15,"[40, 42, 44, 46, 111, 110, 108, 440, 438, 363, 365, 389, 261, 263, 265]"
500-ws-10,ws_500_4_10_23,False,500,1000,False,False,2.085605352,34,11,12,"[26, 233, 435, 459, 457, 490, 489, 491, 200, 218, 216, 101]",30,14,15,"[65, 63, 61, 442, 440, 438, 436, 265, 264, 262, 124, 126, 128, 361, 363]"
500-ws-10,ws_500_4_10_24,False,500,1000,False,False,2.137119713,34,14,15,"[36, 34, 33, 220, 326, 372, 373, 375, 485, 408, 410, 412, 414, 416, 418]",31,16,17,"[38, 36, 34, 33, 283, 73, 71, 449, 22, 20, 18, 117, 115, 171, 172, 174, 173]"
500-ws-10,ws_500_4_10_25,False,500,1000,False,False,2.05287161,35,12,13,"[224, 222, 395, 180, 178, 310, 96, 98, 242, 244, 474, 476, 478]",32,14,15,"[212, 213, 215, 217, 224, 222, 395, 180, 178, 310, 296, 487, 486, 484, 482]"
500-ws-10,ws_500_4_10_26,False,500,1000,False,False,2.042608428,32,13,14,"[184, 182, 265, 302, 300, 284, 286, 85, 86, 201, 203, 205, 417, 415]",31,15,16,"[179, 181, 182, 265, 302, 300, 284, 286, 85, 86, 201, 203, 205, 417, 415, 413]"
500-ws-10,ws_500_4_10_27,False,500,1000,False,False,2.095010719,35,16,17,"[191, 193, 195, 237, 235, 233, 231, 442, 444, 446, 476, 474, 472, 470, 468, 466, 464]",35,16,17,"[191, 193, 195, 237, 235, 233, 231, 442, 444, 446, 476, 474, 472, 470, 468, 466, 464]"
500-ws-10,ws_500_4_10_28,False,500,1000,False,False,2.064012384,34,11,12,"[130, 426, 424, 285, 86, 84, 82, 104, 224, 397, 395, 393]",30,14,15,"[138, 140, 142, 144, 145, 424, 285, 86, 84, 82, 104, 224, 223, 225, 227]"
500-ws-10,ws_500_4_10_29,False,500,1000,False,False,2.089714285,34,15,16,"[175, 173, 171, 170, 362, 360, 359, 262, 145, 319, 317, 315, 229, 228, 230, 232]",34,16,17,"[176, 174, 172, 171, 170, 362, 360, 359, 262, 145, 319, 317, 315, 229, 228, 230, 232]"
500-ws-10,ws_500_4_10_3,False,500,1000,False,False,2.086566453,34,13,14,"[110, 108, 296, 294, 266, 152, 154, 125, 380, 411, 409, 407, 449, 447]",29,15,16,"[74, 76, 78, 80, 81, 239, 237, 235, 491, 493, 320, 319, 317, 441, 443, 442]"
500-ws-10,ws_500_4_10_4,False,500,1000,False,False,2.123722305,33,13,14,"[199, 201, 43, 45, 47, 458, 316, 315, 22, 20, 2, 0, 267, 302]",32,17,18,"[105, 103, 102, 28, 27, 2, 4, 5, 287, 285, 283, 281, 279, 179, 181, 183, 362, 361]"
500-ws-10,ws_500_4_10_5,False,500,1000,False,False,2.144179414,33,14,15,"[78, 80, 82, 1, 0, 149, 147, 383, 385, 387, 467, 279, 278, 277, 99]",33,17,18,"[271, 273, 275, 277, 278, 279, 467, 469, 471, 157, 155, 214, 213, 211, 440, 438, 436, 434]"
500-ws-10,ws_500_4_10_6,False,500,1000,False,False,2.149231562,33,12,13,"[182, 346, 344, 342, 172, 71, 72, 74, 75, 124, 159, 453, 452]",31,16,17,"[113, 115, 117, 119, 76, 74, 72, 71, 172, 342, 344, 346, 347, 433, 431, 429, 428]"
500-ws-10,ws_500_4_10_7,False,500,1000,False,False,2.062679218,34,11,12,"[123, 121, 78, 80, 296, 314, 315, 108, 106, 239, 97, 99]",31,14,15,"[8, 10, 12, 349, 348, 359, 361, 36, 38, 39, 238, 239, 97, 99, 101]"
500-ws-10,ws_500_4_10_8,False,500,1000,False,False,2.067590642,35,13,14,"[122, 124, 343, 345, 347, 349, 263, 261, 470, 103, 233, 231, 409, 411]",34,16,17,"[118, 120, 122, 124, 343, 345, 347, 349, 263, 262, 73, 81, 82, 84, 204, 203, 205]"
500-ws-10,ws_500_4_10_9,False,500,1000,False,False,2.043853727,35,15,16,"[66, 64, 63, 312, 314, 426, 428, 430, 407, 408, 246, 184, 182, 183, 173, 175]",33,17,18,"[281, 279, 277, 275, 273, 271, 270, 199, 232, 230, 228, 226, 51, 373, 375, 447, 446, 444]"
500-ws-20,ws_500_4_20_0,False,500,1000,False,False,1.975029966,32,9,10,"[93, 95, 162, 337, 339, 338, 288, 290, 317, 219]",29,12,13,"[17, 16, 51, 293, 291, 290, 288, 422, 424, 425, 271, 272, 273]"
500-ws-20,ws_500_4_20_1,False,500,1000,False,False,2.144948276,31,9,10,"[24, 461, 459, 369, 38, 40, 151, 152, 294, 296]",30,11,12,"[6, 4, 3, 119, 117, 115, 113, 66, 33, 31, 29, 28]"
500-ws-20,ws_500_4_20_10,False,500,1000,False,False,1.954600361,31,9,10,"[331, 135, 385, 383, 178, 180, 69, 496, 73, 74]",26,11,12,"[76, 75, 0, 499, 497, 363, 365, 385, 135, 331, 333, 332]"
500-ws-20,ws_500_4_20_11,False,500,1000,False,False,1.963684895,32,12,13,"[68, 66, 64, 62, 60, 58, 451, 467, 468, 316, 318, 320, 322]",29,13,14,"[69, 71, 73, 24, 130, 128, 221, 220, 218, 91, 92, 331, 329, 327]"
500-ws-20,ws_500_4_20_12,False,500,1000,False,False,1.924414329,32,9,10,"[299, 301, 396, 398, 140, 284, 283, 235, 128, 130]",29,12,13,"[48, 46, 360, 497, 498, 496, 104, 102, 100, 259, 257, 255, 253]"
500-ws-20,ws_500_4_20_13,False,500,1000,False,False,2.575339294,32,10,11,"[17, 15, 332, 265, 406, 405, 81, 83, 85, 144, 142]",29,12,13,"[137, 135, 134, 47, 340, 342, 10, 63, 475, 455, 204, 205, 207]"
500-ws-20,ws_500_4_20_14,False,500,1000,False,False,2.6409261,32,8,9,"[196, 209, 407, 409, 247, 245, 315, 270, 298]",29,11,12,"[17, 15, 13, 285, 385, 383, 459, 458, 456, 153, 102, 101]"
500-ws-20,ws_500_4_20_15,False,500,1000,False,False,2.153796525,33,10,11,"[262, 264, 266, 268, 422, 73, 74, 76, 284, 282, 450]",32,11,12,"[233, 235, 40, 42, 43, 45, 74, 73, 422, 297, 299, 301]"
500-ws-20,ws_500_4_20_16,False,500,1000,False,False,2.513733127,34,9,10,"[324, 40, 38, 148, 203, 255, 69, 70, 72, 74]",29,13,14,"[179, 177, 175, 173, 85, 87, 38, 40, 324, 325, 381, 379, 377, 376]"
500-ws-20,ws_500_4_20_17,False,500,1000,False,False,1.996154171,31,9,10,"[489, 45, 47, 150, 148, 225, 227, 301, 300, 75]",27,12,13,"[323, 324, 326, 302, 300, 298, 297, 296, 463, 476, 113, 364, 365]"
500-ws-20,ws_500_4_20_18,False,500,1000,False,False,1.976050039,33,12,13,"[169, 167, 165, 163, 161, 311, 309, 6, 8, 351, 269, 200, 198]",33,12,13,"[169, 167, 165, 163, 161, 311, 309, 6, 8, 351, 269, 200, 198]"
500-ws-20,ws_500_4_20_19,False,500,1000,False,False,2.097023307,31,10,11,"[90, 92, 12, 487, 486, 472, 268, 251, 253, 170, 172]",28,11,12,"[89, 88, 86, 188, 190, 113, 111, 309, 179, 177, 176, 174]"
500-ws-20,ws_500_4_20_2,False,500,1000,False,False,2.550085945,31,9,10,"[439, 100, 11, 385, 320, 295, 52, 50, 48, 354]",26,11,12,"[219, 220, 133, 166, 165, 163, 125, 236, 238, 404, 406, 405]"
500-ws-20,ws_500_4_20_20,False,500,1000,False,False,1.987017323,31,8,9,"[451, 138, 140, 113, 479, 481, 483, 308, 332]",25,12,13,"[39, 41, 42, 115, 116, 236, 144, 146, 148, 239, 237, 187, 292]"
500-ws-20,ws_500_4_20_21,False,500,1000,False,False,2.016712936,32,10,11,"[230, 290, 77, 165, 163, 161, 267, 265, 120, 118, 136]",29,13,14,"[130, 132, 134, 135, 24, 25, 398, 397, 83, 45, 287, 288, 289, 291]"
500-ws-20,ws_500_4_20_22,False,500,1000,False,False,2.026180065,32,11,12,"[175, 177, 179, 180, 216, 214, 9, 10, 12, 407, 414, 412]",32,12,13,"[397, 414, 407, 12, 10, 187, 189, 254, 499, 497, 495, 493, 491]"
500-ws-20,ws_500_4_20_23,False,500,1000,False,False,2.019301354,32,10,11,"[150, 326, 328, 6, 4, 36, 125, 127, 297, 295, 301]",28,12,13,"[133, 135, 192, 193, 194, 378, 421, 112, 114, 158, 160, 161, 163]"
500-ws-20,ws_500_4_20_24,False,500,1000,False,False,2.142274666,34,9,10,"[277, 90, 92, 288, 172, 122, 237, 236, 265, 162]",25,12,13,"[46, 45, 44, 118, 120, 122, 172, 171, 336, 68, 69, 70, 72]"
500-ws-20,ws_500_4_20_25,False,500,1000,False,False,1.943545501,31,8,9,"[226, 87, 273, 272, 60, 58, 320, 333, 331]",29,11,12,"[70, 71, 73, 75, 53, 52, 352, 255, 443, 293, 295, 296]"
500-ws-20,ws_500_4_20_26,False,500,1000,False,False,2.020538389,32,10,11,"[340, 342, 344, 378, 489, 446, 118, 120, 122, 308, 306]",32,12,13,"[386, 388, 390, 123, 122, 120, 417, 415, 462, 461, 474, 472, 470]"
500-ws-20,ws_500_4_20_27,False,500,1000,False,False,1.986637271,30,8,9,"[45, 352, 458, 111, 417, 410, 408, 407, 248]",28,11,12,"[11, 12, 396, 420, 172, 170, 242, 386, 81, 83, 50, 51]"
500-ws-20,ws_500_4_20_28,False,500,1000,False,False,2.011124609,33,10,11,"[117, 231, 29, 27, 26, 450, 100, 101, 337, 338, 340]",30,11,12,"[182, 180, 375, 306, 307, 309, 474, 476, 347, 345, 343, 341]"
500-ws-20,ws_500_4_20_29,False,500,1000,False,False,1.964157456,32,9,10,"[34, 32, 371, 372, 391, 213, 486, 162, 319, 143]",29,11,12,"[445, 444, 383, 371, 369, 214, 53, 54, 55, 245, 246, 247]"
500-ws-20,ws_500_4_20_3,False,500,1000,False,False,2.018033258,31,9,10,"[47, 49, 4, 3, 1, 327, 329, 324, 211, 209]",29,11,12,"[207, 209, 211, 324, 329, 177, 446, 445, 73, 389, 391, 393]"
500-ws-20,ws_500_4_20_4,False,500,1000,False,False,1.959803981,32,9,10,"[9, 468, 314, 315, 56, 54, 52, 119, 488, 370]",29,11,12,"[164, 166, 180, 181, 183, 45, 130, 285, 286, 287, 453, 455]"
500-ws-20,ws_500_4_20_5,False,500,1000,False,False,1.951451574,31,8,9,"[131, 165, 408, 358, 288, 313, 315, 317, 197]",28,10,11,"[257, 79, 80, 413, 412, 66, 3, 4, 203, 201, 199]"
500-ws-20,ws_500_4_20_6,False,500,1000,False,False,2.001445975,30,9,10,"[395, 290, 289, 288, 349, 347, 95, 96, 496, 497]",29,12,13,"[50, 48, 454, 111, 112, 131, 197, 168, 272, 271, 269, 267, 265]"
500-ws-20,ws_500_4_20_7,False,500,1000,False,False,1.922462121,33,10,11,"[52, 54, 196, 91, 93, 426, 322, 320, 318, 436, 438]",30,11,12,"[23, 300, 302, 303, 213, 211, 276, 37, 327, 329, 445, 443]"
500-ws-20,ws_500_4_20_8,False,500,1000,False,False,1.997754877,31,8,9,"[453, 151, 321, 320, 393, 172, 35, 346, 493]",26,11,12,"[67, 68, 70, 189, 187, 161, 159, 246, 87, 88, 90, 92]"
500-ws-20,ws_500_4_20_9,False,500,1000,False,False,1.976234541,30,9,10,"[242, 54, 52, 146, 234, 232, 418, 417, 380, 476]",30,10,11,"[24, 296, 294, 302, 304, 306, 19, 455, 197, 196, 194]"
5000-barabasi_albert,ba_5000_0,False,5000,9996,False,False,753.4270336,534,5,6,"[275, 7, 0, 1, 17, 127]",381,9,10,"[3874, 3280, 3053, 434, 7, 0, 110, 337, 3593, 4721]"
5000-barabasi_albert,ba_5000_1,False,5000,9996,False,False,709.2076522,473,6,7,"[270, 13, 0, 1, 6, 77, 1021]",266,9,10,"[4672, 3861, 403, 12, 1, 59, 2400, 2782, 4267, 4902]"
5000-barabasi_albert,ba_5000_10,False,5000,9996,False,False,686.9173442,433,5,6,"[391, 2, 0, 3, 20, 407]",344,9,10,"[1577, 1516, 783, 7, 5, 3, 947, 1118, 3852, 4711]"
5000-barabasi_albert,ba_5000_11,False,5000,9996,False,False,732.1338426,456,5,6,"[84, 5, 0, 10, 54, 464]",354,9,10,"[4901, 4861, 382, 2557, 0, 1, 6, 210, 3513, 4672]"
5000-barabasi_albert,ba_5000_12,False,5000,9996,False,False,688.1804076,449,6,7,"[539, 54, 8, 1, 0, 93, 201]",243,9,10,"[2162, 1518, 92, 72, 1, 14, 1219, 1386, 1705, 3603]"
5000-barabasi_albert,ba_5000_13,False,5000,9996,False,False,677.8035971,448,6,7,"[234, 45, 3, 1, 8, 536, 2033]",408,8,9,"[4442, 1268, 28, 3, 1, 8, 207, 1345, 2973]"
5000-barabasi_albert,ba_5000_14,False,5000,9996,False,False,648.5337993,427,6,7,"[548, 49, 9, 0, 2, 98, 3172]",402,8,9,"[2964, 1855, 31, 2, 0, 9, 188, 4248, 4354]"
5000-barabasi_albert,ba_5000_15,False,5000,9996,False,False,803.5469531,556,6,7,"[3404, 40, 5, 0, 2, 139, 203]",539,8,9,"[4349, 667, 377, 2, 0, 5, 174, 4091, 4970]"
5000-barabasi_albert,ba_5000_16,False,5000,9996,False,False,713.5870456,506,6,7,"[488, 27, 1, 6, 7, 33, 2116]",452,8,9,"[2462, 1594, 729, 7, 6, 1, 34, 666, 1985]"
5000-barabasi_albert,ba_5000_17,False,5000,9996,False,False,633.2658565,404,5,6,"[395, 5, 7, 16, 12, 218]",372,8,9,"[4189, 533, 141, 16, 7, 5, 3565, 1558, 4897]"
5000-barabasi_albert,ba_5000_18,False,5000,9996,False,False,810.1781655,610,5,6,"[32, 7, 0, 4, 19, 417]",433,9,10,"[4600, 4733, 819, 6, 0, 4, 3628, 4084, 4097, 4177]"
5000-barabasi_albert,ba_5000_19,False,5000,9996,False,False,672.6030416,462,6,7,"[644, 36, 0, 9, 11, 218, 2294]",445,8,9,"[3441, 758, 11, 9, 0, 16, 626, 3765, 4219]"
5000-barabasi_albert,ba_5000_2,False,5000,9996,False,False,727.1230687,513,5,6,"[229, 4, 0, 2, 22, 244]",465,8,9,"[2993, 1700, 490, 12, 0, 4, 62, 4129, 4841]"
5000-barabasi_albert,ba_5000_20,False,5000,9996,False,False,671.4468634,497,6,7,"[337, 73, 10, 0, 2, 172, 2751]",479,8,9,"[4204, 379, 73, 10, 0, 2, 377, 3347, 4391]"
5000-barabasi_albert,ba_5000_21,False,5000,9996,False,False,659.9128381,465,6,7,"[1433, 43, 1, 0, 2, 278, 1910]",297,9,10,"[3441, 1040, 238, 2886, 1, 22, 45, 897, 3603, 3671]"
5000-barabasi_albert,ba_5000_22,False,5000,9996,False,False,746.7173704,489,5,6,"[220, 8, 6, 0, 134, 235]",401,9,10,"[3118, 1331, 198, 2, 0, 6, 3462, 1408, 1492, 3869]"
5000-barabasi_albert,ba_5000_23,False,5000,9996,False,False,710.2413506,488,5,6,"[48, 9, 4, 1, 58, 764]",473,8,9,"[3300, 3184, 225, 9, 4, 1, 58, 4433, 4465]"
5000-barabasi_albert,ba_5000_24,False,5000,9996,False,False,693.7230176,450,7,8,"[571, 152, 33, 1, 4, 10, 560, 2552]",240,9,10,"[4802, 1855, 1835, 808, 0, 3, 663, 564, 1936, 4490]"
5000-barabasi_albert,ba_5000_25,False,5000,9996,False,False,650.0170331,421,6,7,"[411, 8, 2, 7, 35, 1160, 1179]",272,9,10,"[4806, 1422, 2857, 38, 1, 7, 1083, 1751, 2611, 4767]"
5000-barabasi_albert,ba_5000_26,False,5000,9996,False,False,762.1763145,504,6,7,"[620, 12, 0, 1, 4, 202, 1184]",483,8,9,"[3158, 477, 189, 4, 1, 0, 1520, 4031, 4739]"
5000-barabasi_albert,ba_5000_27,False,5000,9996,False,False,724.1881507,473,6,7,"[1870, 14, 6, 0, 3, 129, 3486]",317,9,10,"[4096, 3054, 1094, 2685, 10, 0, 1245, 1518, 3824, 4011]"
5000-barabasi_albert,ba_5000_28,False,5000,9996,False,False,771.8830758,538,7,8,"[1273, 196, 10, 0, 1, 12, 277, 3336]",400,9,10,"[1174, 1082, 121, 61, 0, 5, 273, 650, 2700, 4181]"
5000-barabasi_albert,ba_5000_29,False,5000,9996,False,False,621.7123415,416,7,8,"[1640, 176, 0, 3, 6, 55, 527, 2428]",204,9,10,"[3703, 2669, 1494, 42, 19, 0, 303, 1747, 2935, 4665]"
5000-barabasi_albert,ba_5000_3,False,5000,9996,False,False,723.3658408,489,6,7,"[62, 55, 4, 3, 9, 789, 1570]",267,9,10,"[4523, 3957, 3486, 827, 4, 5, 95, 535, 4395, 4914]"
5000-barabasi_albert,ba_5000_4,False,5000,9996,False,False,723.611561,491,6,7,"[302, 11, 1, 0, 16, 141, 3003]",455,8,9,"[4369, 4316, 141, 16, 0, 1, 247, 1593, 3247]"
5000-barabasi_albert,ba_5000_5,False,5000,9996,False,False,737.8474779,488,5,6,"[29, 1, 6, 2, 14, 244]",302,9,10,"[4418, 1653, 959, 174, 0, 2, 171, 3363, 3537, 4778]"
5000-barabasi_albert,ba_5000_6,False,5000,9996,False,False,766.6742605,521,6,7,"[1330, 30, 9, 0, 10, 230, 1681]",498,8,9,"[2280, 1328, 914, 3, 0, 9, 1181, 2359, 2800]"
5000-barabasi_albert,ba_5000_7,False,5000,9996,False,False,713.7726213,518,6,7,"[194, 35, 1, 4, 8, 767, 2213]",330,9,10,"[4918, 2996, 645, 126, 7, 4, 2272, 977, 4506, 4649]"
5000-barabasi_albert,ba_5000_8,False,5000,9996,False,False,735.7385496,516,6,7,"[597, 3, 0, 7, 30, 692, 2300]",497,8,9,"[4277, 1577, 90, 2, 0, 7, 173, 1442, 2163]"
5000-barabasi_albert,ba_5000_9,False,5000,9996,False,False,722.2941868,483,6,7,"[455, 21, 7, 2, 0, 85, 862]",458,8,9,"[4828, 2129, 21, 7, 2, 0, 160, 2989, 4036]"
5000-ws-10,ws_5000_4_10_0,False,5000,10000,False,False,368.1868909,47,18,19,"[642, 644, 646, 648, 650, 4027, 3864, 3862, 3860, 2897, 2895, 2893, 2891, 4259, 4260, 1661, 2774, 2776, 2451]",44,22,23,"[160, 158, 156, 154, 152, 4608, 4610, 4086, 4085, 4314, 2855, 2856, 2858, 4500, 4499, 4501, 4260, 1661, 1663, 1664, 1666, 1668, 1670]"
5000-ws-10,ws_5000_4_10_1,False,5000,10000,False,False,368.0563596,46,17,18,"[1624, 1622, 1620, 733, 734, 3866, 3864, 4006, 4008, 4009, 1503, 270, 268, 2515, 2513, 4930, 4932, 4729]",40,23,24,"[96, 98, 100, 102, 4138, 4140, 1453, 2289, 2291, 4299, 1586, 1584, 1583, 1581, 4516, 4514, 3283, 3285, 3287, 3289, 3291, 3293, 3295, 3297]"
5000-ws-10,ws_5000_4_10_10,False,5000,10000,False,False,374.434588,48,21,22,"[2077, 2075, 2073, 2192, 2193, 2195, 2197, 2199, 2201, 1119, 1121, 4262, 3804, 3806, 3427, 3429, 3431, 4297, 2227, 2229, 2231, 2233]",42,22,23,"[3278, 3280, 3282, 3284, 176, 178, 1749, 1747, 1746, 4934, 4936, 1854, 1584, 1585, 1210, 1212, 614, 612, 611, 610, 4189, 4187, 4185]"
5000-ws-10,ws_5000_4_10_11,False,5000,10000,False,False,376.7142461,48,21,22,"[965, 963, 961, 959, 957, 322, 320, 1297, 1299, 3954, 2312, 2313, 2010, 3595, 3597, 1809, 1807, 1018, 1020, 4836, 4838, 4840]",41,23,24,"[968, 970, 972, 974, 976, 978, 3551, 1060, 1059, 3115, 3113, 3114, 2263, 2265, 4750, 4748, 4747, 4410, 4913, 4911, 4909, 4907, 4905, 4904]"
5000-ws-10,ws_5000_4_10_12,False,5000,10000,False,False,369.3569145,46,21,22,"[4436, 4438, 4440, 4442, 4444, 3599, 3601, 2317, 2315, 3591, 2671, 2673, 1871, 1450, 170, 168, 166, 164, 4888, 4890, 4892, 4894]",42,23,24,"[1820, 1822, 1824, 1826, 1828, 395, 396, 3045, 3047, 3049, 3051, 3880, 3878, 829, 827, 825, 824, 2377, 2375, 2373, 2371, 2369, 2367, 2365]"
5000-ws-10,ws_5000_4_10_13,False,5000,10000,False,False,370.0409623,50,20,21,"[880, 882, 884, 886, 888, 890, 3953, 4896, 4895, 2089, 2088, 699, 698, 2746, 975, 1969, 3515, 2599, 1576, 1578, 4657]",43,23,24,"[2628, 2626, 2624, 2622, 2620, 2249, 1624, 1626, 1628, 1629, 1631, 1633, 1635, 271, 269, 4486, 4484, 4482, 4480, 4478, 3614, 3616, 3618, 3620]"
5000-ws-10,ws_5000_4_10_14,False,5000,10000,False,False,358.942426,46,20,21,"[3026, 3028, 3030, 2442, 2444, 2446, 320, 2135, 2136, 4975, 1063, 1064, 807, 808, 1365, 1364, 3893, 4845, 4843, 4841, 4839]",43,22,23,"[1424, 1426, 1428, 1430, 4190, 4191, 4192, 4194, 2142, 1883, 1884, 1885, 1887, 2512, 4145, 1823, 1821, 1819, 1817, 1815, 1813, 1811, 1810]"
5000-ws-10,ws_5000_4_10_15,False,5000,10000,False,False,352.2732299,46,18,19,"[556, 554, 4246, 874, 876, 3624, 3626, 2863, 2862, 3103, 3104, 632, 630, 3739, 3741, 3742, 3744, 3746, 3748]",45,22,23,"[1231, 1229, 1227, 1225, 1223, 1221, 1220, 4348, 4349, 4351, 4353, 4709, 73, 4052, 4051, 4535, 4533, 3739, 3741, 3743, 3745, 3747, 3749]"
5000-ws-10,ws_5000_4_10_16,False,5000,10000,False,False,360.8107498,48,22,23,"[2693, 2695, 2697, 2699, 2701, 2703, 1967, 1969, 4491, 982, 307, 4135, 4133, 4786, 4784, 4782, 2417, 2419, 2796, 2794, 2792, 2790, 2788]",45,24,25,"[3231, 3233, 3235, 3237, 3239, 3241, 3065, 3066, 2408, 1594, 1593, 1591, 1589, 1587, 1826, 1825, 2555, 2553, 4080, 4082, 4083, 4084, 4086, 4088, 4090]"
5000-ws-10,ws_5000_4_10_17,False,5000,10000,False,False,354.0418487,45,19,20,"[1826, 1828, 2034, 2036, 4801, 4800, 4802, 657, 2927, 3969, 1551, 300, 298, 364, 362, 4601, 4603, 4605, 4607, 4609]",42,22,23,"[749, 751, 753, 755, 757, 759, 761, 4231, 4230, 4228, 4226, 615, 617, 619, 879, 4176, 4178, 3065, 3067, 4389, 4391, 4393, 4395]"
5000-ws-10,ws_5000_4_10_18,False,5000,10000,False,False,375.2197082,49,17,18,"[1852, 1854, 1856, 1858, 2176, 2177, 2928, 3520, 952, 953, 2565, 2492, 2051, 2050, 1315, 1314, 3639, 4346]",42,25,26,"[454, 452, 450, 449, 942, 940, 938, 937, 936, 258, 259, 261, 3877, 3879, 3881, 3882, 3884, 3886, 1201, 1199, 1197, 1195, 1193, 1191, 1189, 1188]"
5000-ws-10,ws_5000_4_10_19,False,5000,10000,False,False,368.5795742,45,16,17,"[668, 666, 1415, 1413, 1231, 649, 647, 4587, 4586, 4502, 2017, 2016, 843, 224, 3762, 3760, 3925]",42,21,22,"[573, 575, 577, 579, 581, 583, 584, 586, 588, 3674, 3672, 70, 69, 67, 4621, 4623, 1683, 1684, 2468, 2469, 2471, 2473]"
5000-ws-10,ws_5000_4_10_2,False,5000,10000,False,False,367.521102,44,18,19,"[3411, 3412, 3414, 3416, 504, 502, 3730, 3732, 4515, 675, 3070, 3071, 3565, 1344, 1342, 2858, 2856, 2854, 2852]",43,22,23,"[104, 102, 100, 98, 96, 95, 820, 819, 4124, 750, 3667, 3669, 3671, 911, 912, 914, 916, 918, 3986, 3867, 4068, 4066, 4064]"
5000-ws-10,ws_5000_4_10_20,False,5000,10000,False,False,365.0442489,47,21,22,"[1055, 1053, 1051, 1049, 1047, 1045, 846, 844, 842, 4180, 2005, 2003, 3427, 132, 1227, 4562, 4929, 3192, 3193, 3194, 3196, 3198]",45,22,23,"[1060, 1062, 1064, 1066, 1068, 276, 274, 797, 799, 801, 4438, 2738, 2740, 2742, 2744, 3226, 3228, 2503, 2505, 1134, 1136, 1138, 1140]"
5000-ws-10,ws_5000_4_10_21,False,5000,10000,False,False,372.2727491,48,24,25,"[2365, 2367, 2369, 2371, 2373, 2375, 2377, 2379, 2048, 992, 2765, 2766, 2768, 526, 528, 529, 631, 3759, 2190, 2188, 3825, 3823, 3821, 3819, 3817]",48,24,25,"[2365, 2367, 2369, 2371, 2373, 2375, 2377, 2379, 2048, 992, 2765, 2766, 2768, 526, 528, 529, 631, 3759, 2190, 2188, 3825, 3823, 3821, 3819, 3817]"
5000-ws-10,ws_5000_4_10_22,False,5000,10000,False,False,363.7087227,49,19,20,"[1544, 1542, 4510, 4508, 3176, 4626, 4627, 790, 788, 789, 4851, 4853, 2626, 1327, 4271, 4270, 1842, 1840, 1838, 1836]",41,22,23,"[954, 952, 951, 949, 947, 945, 943, 942, 1587, 1588, 1590, 1765, 4996, 4995, 4268, 4270, 1842, 1840, 1838, 1836, 1834, 1832, 1830]"
5000-ws-10,ws_5000_4_10_23,False,5000,10000,False,False,367.0152915,48,17,18,"[249, 448, 450, 452, 4738, 4736, 1869, 1867, 1865, 75, 77, 699, 701, 4064, 593, 594, 3501, 3503]",44,23,24,"[1842, 1840, 1838, 1836, 1834, 1832, 4437, 3013, 3011, 2231, 2229, 1646, 4978, 4977, 4975, 4973, 4520, 4518, 4869, 4867, 4865, 4863, 4861, 4859]"
5000-ws-10,ws_5000_4_10_24,False,5000,10000,False,False,372.1732737,45,15,16,"[4992, 4703, 1813, 4819, 4821, 4823, 4824, 3309, 3311, 2511, 4604, 3335, 282, 2721, 4260, 4258]",42,22,23,"[747, 745, 743, 741, 1434, 1436, 2066, 2068, 2070, 1401, 1399, 1397, 1395, 1394, 3793, 3794, 3795, 3384, 3386, 3388, 3390, 3392, 3394]"
5000-ws-10,ws_5000_4_10_25,False,5000,10000,False,False,364.7379222,48,19,20,"[814, 816, 818, 820, 822, 3399, 3397, 3396, 3394, 3342, 3343, 3161, 3163, 4314, 4316, 2514, 4787, 4785, 4783, 3144]",42,22,23,"[1049, 1051, 1053, 1055, 1057, 1059, 73, 463, 461, 1622, 1624, 3312, 3310, 3308, 3306, 3712, 3735, 3737, 3739, 3740, 3742, 3744, 3746]"
5000-ws-10,ws_5000_4_10_26,False,5000,10000,False,False,368.4694992,47,20,21,"[508, 506, 504, 502, 501, 3686, 3687, 2233, 2231, 2229, 587, 589, 590, 3984, 463, 2128, 1812, 1810, 3217, 3219, 3282]",42,21,22,"[136, 138, 140, 142, 144, 4605, 4603, 4602, 1520, 1230, 1228, 2472, 2470, 2468, 2466, 2464, 3368, 4684, 4572, 4570, 4568, 4566]"
